,kommunenummer,RR,LL,UL
91,1875,6.26E-05,2.77E-10,0.00021984
92,3001,1.19514904,1.089642385,1.30500356
93,3002,0.711901686,0.647859644,0.778641999
94,3003,0.792852595,0.728792096,0.859297404
95,3004,0.559860137,0.514747021,0.606647121
96,3005,0.430346288,0.39373273,0.468406412
97,3006,1.499744334,1.37026649,1.63442338
98,3007,1.48451318,1.367472688,1.605804126
99,3011,7.422724766,6.725771433,8.150554956
100,3012,0.001671784,9.87E-08,0.012345273
101,3013,0.000768209,1.52E-07,0.005827842
102,3014,0.665718954,0.598686702,0.73593708
103,3015,0.000969048,1.12E-07,0.007352526
104,3016,4.272549884,3.885135689,4.676438685
105,3017,0.008450514,0.000170238,0.039077275
106,3018,0.016920188,0.000282698,0.081102267
107,3019,0.227131667,0.161677433,0.302623708
108,3020,0.707403213,0.645595633,0.771728218
109,3021,1.416723289,1.255819337,1.586207028
